[接頭辞]主,"main, major, master, primary, cardinal, chief, principal, premier;arch-, chief-;chiefly, mainly;to lead, be the boss of;boss, chief, leader, headman, chieftain",首、主、总
[接頭辞]前,"former, ex-;late, former, ex-",表示以前、退职的；表示被阉
[接頭辞]誤り,"faulty, incorrect, amiss;(denotes an error);wrongly;to be up to no good, go wrong;evil, fault, foul, bug (software)",不适当，错误，不准确
[接頭辞]原始,"ancient, primal, primeval, primitive, primordial",
(~)しなければならない,"to be obliged to, have to, must, ought to, should;duty, obligation",必须
(を)言う,"to say, tell, state;statement",说
(を)与える,"to give, administer, afford, allow, confer, grant, impart, provide, spare, yield;giving, provision",给
(~)である,"to be;being, entity",存在；是
(を)する,"by (in passive constructions);in doing, having been done, having been made;to achieve, act, do, make, perform, build;accomplishment, achievement, act, action, deed",做；造；使……成为
(を)終える,"final;at last, finally, ultimately, finally, in the final analysis, when all is said and done;to end, finish, terminate, close, conclude;end, ending;Fraŭlino",结束；完成
(を)持っている,"to have, own;possession",有
(を)知っている,"to be acquainted with, know;acquaintance, knowledge",知道，认识
(を)読む,to read,读
(を)上げる,"to lever, lift, raise;elevation, erection, uplift, rising, improvement, increase, ascension, raise, exaltation, state, lift",（举、抬、提）起；提高，提拔
(を)置く,"to lay down, place, put, put down, set",放置
(を)動かす,"locomotive, moving;to move, shift, stir, advance;move, motion, movement",移动
(を)頼む,"to ask (for), request, seek, bid, beg;request",请求，请
(~することが)できる,"capable of, able to;to be able, can;ability, power",能；可以
笑う,to laugh;laugh,笑
(を)知っている,"knowingly;to know, know how;knowledge",知道，了解
座っている,"to sit, be seated;site, situation",坐着
(を)支え持つ,"to hang onto, hold, keep, retain;grasp, grip, hold",持，握；容纳
(に)来る,to come;coming,来
"(を)見る,(に)会う","visual;visually;to see, view, observe;sight, view, vision",看见
生きている,"alive, living, sprightly;lively;to be alive, live;life",生活，活
(~する)意志がある,"willful, desired;willingly;to be willing to, want, wish, will;will, willingness, wish",愿意，想要
喜ぶ,"happy, glad, joyful, joyous;joyfully, happily;to be glad, enjoy, rejoice;gladness, joy, glee",高兴
(を)手助けする,"ancillary, auxiliary, helpful;helpfully;to accommodate, aid, assist, help;aid, help, assistance, relief",帮助
(を)信じる,"to account, accredit, believe, deem;belief, credence, creed, tenet",相信
(を)学習する,scholastic;to learn,学；学会
(に)住む,"to dwell, live, inhabit, reside",居住
死ぬ,"dead;terminally;to die, expire, pass away;death, demise",死亡
起こる,"accidental, casual, occasional, chance;by chance, on occasion, casually, in that case, occasionally, sometimes;to come about, happen, occur, befall, chance, happen, take place, transpire, arrange, bring about;accident, chance, event, occurrence, opportunity, occasion",发生
(を)持ち運ぶ,"to bear, carry, wear, bring, port (to another operating system);Oporto",携带；搬运，载
(を)手に取る,"to get, lay hold of, pick up, take;capture, clasp, grasp, trick (at cards)",取，抓；对待
(に)付き従う,"next, subsequent;accordingly, consequently, so, subsequently, thus, then, in that case;to ensue, follow, succeed (order);consequence, result, sequel",跟随；遵循
(を)送る,"to forward, remit, send, transmit, submit;consignment",派出，发出，寄送
立っている,to stand,站着
(を)望む,"to desire, wish, want;desire, want, wish",希求，想，祝愿
働く,"auxiliary, temporary, toilsome, working;to labor, work;job, work, labor, toil",工作，劳动
戦争する,"militant, military;to make war, wage war;war",作战
(を)示す,"demonstrative;to indicate, point out, show, denote, expose, view;sign, view",出示，指出，表明
話しをする,"oral, spoken, verbal;in speech, orally, verbally;to speak, talk;speech, word (spoken)",说话，演讲，交谈
(を)受取る,"to get, have, receive, retrieve;reception",收到，得到，受
(を)書く,"written;in writing;to write;script, writing",写
(~と)見える,"apparent, seeming, illusive, illusory, sham, suspect;apparently, seemingly;to appear (to be), look, seem;appearance, illusion, look, semblance",好象；看样子
(乗り物で)行く,"to drive (a vehicle), go, ride, travel;ride, trip, traveling, journeying",乘，搭乘；行驶
(を)質問する,"interrogative, interrogatory;to ask, inquire, demand, interrogate, question;inquiry, query, question",问
(を)始める,"initial;at first, at the outset, in the beginning, to begin with;to begin, commence, start;beginning, commencement, start, debut, outset",开始
(を)理解する,"understandably;to comprehend, realize, understand;notion, sense, realization",理解
(を)答える,"accountable, responsible, liable, corresponding (angle);correspondingly;to answer, reply, respond, retort;answer, reply, response",回答，对应，对…负责（任）
(を)打つ,"to beat, hit, strike, smack, beat, lash;blow, stroke, hit",打，击，敲；（心脏）跳动，拍打
落ちる,"to drop, fall, topple;fall",落下，跌倒
(を)叫ぶ,"screamingly;to call (out), cry (out), scream, shout;cry, shout",喊
走る,to run;course (race),跑
(を)手放す,"to allow, leave, let, release, quit",留下，丢下，让，听任
光っている,"bright, light, luminous;to light, light up, shine;light",发光
(を)不思議に思う,"astonishing;amazingly, astonishingly;to be amazed, be astonished, marvel (at), wonder, be surprised;amazement, astonishment, wonder, surprise",惊奇
(を)支払う,"remunerative;to pay;payment, wages",付钱；偿还
(を)通過する,to pass;pass,走过，通过，度过，消失
[政](を)統治する,"prevalent;to control, govern, restrain, rule, reign;ascendance, ascendancy, control, mastery",统治；治理；主宰
音がする,"sonic;to boom, sound;sound",发声
(を)恐れる,"afraid;apprehensively, fearfully;to be afraid of, fear;fear, fright, dread, apprehension",害怕
(を)引く,"to drag, draw, haul, pull, tug, tow;pull, tug, twitch",拖，拉，拽
(を)聞く,auditory;to hear;hearing,听见
燃える,"burning, combustible;to burn, be on fire, sting;combustion",燃烧
(に)感謝する,"thankful, grateful;thankfully;to thank;gratitude, thanks",感谢
眠っている,"drowsy;in (one’s) sleep;to be asleep, sleep;sleep",睡
(を)閉める,"to close, shut (down), adjourn;closure",关
飛ぶ,"to flee, fly;flight",飞
止まる,"to halt, come to a halt, stop;halt, stop",停止
(を)投げる,"to cast, fling, throw, toss, pitch;throw, toss, pitch",扔，抛，喷
(を)歌う,to sing;song,唱
(に)価する,"dear, expensive, costly, expensive, high-priced;to cost;charge, price, cost",值
欠けている,"missing;to be lacking, be missing, fail, miss;absence, lack, shortage, shortcoming, gap, lapse",缺少
(を)生む,"to bear, give birth to, bring forth, generate, spawn;childbirth, delivery",生育
(を)占めている,"busy;to occupy, employ, engage, allocate;activity, occupation",占领；占；[~o]工作，职业；[~ita]忙碌
思う,"pensive;in one’s thoughts;to think, deem;thought",思索；考虑；觉得；想要
(を)失う,"lossy (data compression);to lose;detriment, loss",失去
(を)押える,"burdensome, onerous, tight, oppressive, pressing;oppressively, tightly;to press, oppress, squeeze, grasp, push, hold down, depress, hit (a key);press, pressure",压，挤；压迫
(を)試す,"tentative;tentatively;to attempt, test, try, essay;assay, attempt, test, trial, ordeal",试，尝试
(を)感じる,"sensorial, sensual;to experience, feel, sense, perceive;feel, feeling, sensation, perception, sentiment",觉得；感受
(を)回す,"to revolve, turn (around), rotate;rotation, turn",转动，使转到
(を)買う,"to acquire, buy, purchase, take over;acquisition, buy, purchase, taking over",买
(を)待つ,"to abide, expect, wait (for), await;expectation",等待；预料；期待
(を)必要とする,"necessary, needful, requisite, needed;necessarily;to need, require, want;need, want, lack, requirement",需要
(に)成長する,"rising, ascending;to accrue, grow, increase, ascend;accretion, growth, stature",生长
(を)食べる,"to eat, feed;meal",吃
(を)覚えている,"from memory, by heart, in memory of;to recall, recollect, remember;memory, recollection, storage",记住，记得，记忆
(を)捜す,"search;searchingly, in search of;to find, search, seek, track down;lookup, search, seek, quest",寻找；探索
(を)飲む,"to drink;drink, beverage",喝；干杯，举杯祝贺
(を)助言する,"advisory;to advise, counsel, consult;advice, counsel, aid",劝告（应做某事）
(を)許可する,"permissive;to accord, admit, afford, allow, permit, authorize, grant;license, permission",允许，准许
(を)要求する,"exigent;to demand, postulate, require, exact;demand, requirement",要求
(を)物語る,"to narrate, relate, tell, recount, relate;account, narrative, story, tale, recital",讲，叙述
(を)見る,"to consider, deem, look, look at, regard, see, view, watch;look",看；看待
(に)気づく,"to note, notice, observe, remark;notice, observation, remark",觉察，发觉
(を)変える,"variable;to change, turn, modify, make changes;about-face, alteration, change, conversion, transformation, variation",换；改变
旅行する,"traveling, of travel;to journey, travel, voyage;journey, trip, voyage, tour, passage",旅行
(を)建造する,"constructive;to build, construct, craft, erect, establish;construction, erection",建筑；构成
(を)差し出す,"introductory;to present, offer, tender, give, perform, show, tender, represent;presentation, representation",摆上；介绍；演出
(に)出会う,"to come across, encounter, meet, see;encounter, meeting",碰到；对付
騒音を出す,"noisy;loudly, noisily;to make (a) noise;ado, din, noise",发噪声，喧哗
(を)疑う,"doubtful, dubious, questionable, precarious, uncertain;in doubt, doubtfully;to doubt, question;doubt, misgiving",怀疑
(を)洗う,to wash;the act of washing,洗
(を)遊ぶ,"to play, enact, perform;game",玩，游戏；演奏
努力する,"with difficulty, with effort;to aim, attempt, endeavor, try;effort, endeavor",努力，费力
(を)目覚めさせる,"awake;to wake (up), awaken, arouse;waking",唤醒
(を)呼ぶ,"beckoning;to call, summon;call",呼喊，呼唤，召唤
現れる,"to appear, come into sight, emerge, materialize, perform, be published;apparition, appearance, occurrence, instance",出现
輝く,"bright, brilliant, shining;brightly, brilliantly;to glisten, glow, shine, sparkle;brightness, gloss, sheen, luster, shine, brilliance",发光；闪耀
(を)誤る,"erratic, erroneous, mistaken, wrong;by mistake, erratically, erroneously, mistakenly;to err, make a mistake, go astray, wander;aberration, error, mistake, erratum, fault, bug",迷路；犯错误，犯过失
(を)祝う,"festal;to celebrate, party;celebration, festival, party, holiday",庆祝，过（节）
(を)たたく,"to hit, knock, strike;knock, shock",敲打，拍打
(を)かち取る,"winning;to gain, earn, profit, win;benefit, gain, profit, boon",赢得，取得
(を)捕える,"to capture, catch, grapple, trap, ensnare, clutch, grasp, grab;catch, prey",捉，抓住
